step,timestamp_offset_seconds,road_id,road_name,speed_kmh,occupancy_pct,queue_length,signal_phase,signal_remaining_seconds
15,00:01:15,R23,"Vaishnodevi Circle",32,43,6,RED,34
15,00:01:15,R24,"Koba Circle",32,48,9,RED,27
15,00:01:15,R25,"Swagat Circle",40,34,7,RED,20
16,00:01:20,R01,"Infocity Flyover",11,97,53,RED,3
16,00:01:20,R02,"Infocity Flyover Ramp",9,99,68,N/A,0
16,00:01:20,R03,"GIFT City Road",37,29,3,GREEN,34
16,00:01:20,R04,"Koba - Gandhinagar Highway",19,91,41,GREEN,27
16,00:01:20,R05,"GH Road",20,87,36,GREEN,20
16,00:01:20,R06,"GH-3 Circle",11,98,56,N/A,0
16,00:01:20,R07,"Gandhinagar-Ahmedabad Highway",35,53,11,GREEN,6
16,00:01:20,R08,"CH Road",29,58,16,YELLOW,2
16,00:01:20,R09,"Sarkhej-Gandhinagar Highway",41,42,5,RED,37
16,00:01:20,R10,"Gandhinagar-Sarkhej Highway",40,37,10,N/A,0
16,00:01:20,R11,"CHH Road",31,53,10,RED,23
16,00:01:20,R12,"Sardar Patel Ring Road",53,20,4,RED,16
16,00:01:20,R13,"Gandhinagar Bypass Road",61,18,0,N/A,0
16,00:01:20,R14,"NH48",66,19,3,N/A,0
16,00:01:20,R15,"Sardar Patel Ring Road Flyover",51,23,4,N/A,0
16,00:01:20,R16,"Kudasan-Por Road",50,23,5,GREEN,33
16,00:01:20,R17,"Randesan Road",51,17,2,N/A,0
16,00:01:20,R18,"Mahatma Gandhi Road",42,27,5,GREEN,19
16,00:01:20,R19,"Pandit Dindayal Upadhyay Marg",48,23,3,GREEN,12
16,00:01:20,R20,"Shram Marg",52,17,5,N/A,0
16,00:01:20,R21,"Mansa Road",42,35,7,YELLOW,1
16,00:01:20,R22,"Airport Road",53,23,4,N/A,0
16,00:01:20,R23,"Vaishnodevi Circle",35,39,9,RED,29
16,00:01:20,R24,"Koba Circle",33,47,13,RED,22
16,00:01:20,R25,"Swagat Circle",39,40,7,RED,15
17,00:01:25,R01,"Infocity Flyover",11,96,50,GREEN,43
17,00:01:25,R02,"Infocity Flyover Ramp",9,99,68,N/A,0
17,00:01:25,R03,"GIFT City Road",36,28,6,GREEN,29
17,00:01:25,R04,"Koba - Gandhinagar Highway",17,88,43,GREEN,22
17,00:01:25,R05,"GH Road",19,85,32,GREEN,15
17,00:01:25,R06,"GH-3 Circle",11,99,56,N/A,0
17,00:01:25,R07,"Gandhinagar-Ahmedabad Highway",36,50,14,GREEN,1
17,00:01:25,R08,"CH Road",27,59,21,RED,39
17,00:01:25,R09,"Sarkhej-Gandhinagar Highway",42,39,6,RED,32
17,00:01:25,R10,"Gandhinagar-Sarkhej Highway",42,43,12,N/A,0
17,00:01:25,R11,"CHH Road",32,56,13,RED,18
17,00:01:25,R12,"Sardar Patel Ring Road",52,23,3,RED,11
17,00:01:25,R13,"Gandhinagar Bypass Road",63,17,5,N/A,0
17,00:01:25,R14,"NH48",64,18,1,N/A,0
17,00:01:25,R15,"Sardar Patel Ring Road Flyover",48,24,2,N/A,0
17,00:01:25,R16,"Kudasan-Por Road",47,21,2,GREEN,28
17,00:01:25,R17,"Randesan Road",51,14,3,N/A,0
17,00:01:25,R18,"Mahatma Gandhi Road",44,27,6,GREEN,14
17,00:01:25,R19,"Pandit Dindayal Upadhyay Marg",43,24,3,GREEN,7
17,00:01:25,R20,"Shram Marg",51,21,4,N/A,0
17,00:01:25,R21,"Mansa Road",37,35,4,RED,38
17,00:01:25,R22,"Airport Road",57,19,0,N/A,0
17,00:01:25,R23,"Vaishnodevi Circle",32,43,9,RED,24
17,00:01:25,R24,"Koba Circle",31,46,9,RED,17
17,00:01:25,R25,"Swagat Circle",37,38,6,RED,10
18,00:01:30,R01,"Infocity Flyover",16,97,54,GREEN,38
18,00:01:30,R02,"Infocity Flyover Ramp",9,99,69,N/A,0
18,00:01:30,R03,"GIFT City Road",41,31,6,GREEN,24
18,00:01:30,R04,"Koba - Gandhinagar Highway",15,94,41,GREEN,17
18,00:01:30,R05,"GH Road",18,84,35,GREEN,10
18,00:01:30,R06,"GH-3 Circle",9,99,58,N/A,0
18,00:01:30,R07,"Gandhinagar-Ahmedabad Highway",35,54,15,RED,41
18,00:01:30,R08,"CH Road",27,60,19,RED,34
18,00:01:30,R09,"Sarkhej-Gandhinagar Highway",40,42,7,RED,27
18,00:01:30,R10,"Gandhinagar-Sarkhej Highway",42,40,9,N/A,0
18,00:01:30,R11,"CHH Road",31,52,12,RED,13
18,00:01:30,R12,"Sardar Patel Ring Road",52,20,6,RED,6
18,00:01:30,R13,"Gandhinagar Bypass Road",60,21,3,N/A,0
18,00:01:30,R14,"NH48",65,12,0,N/A,0
18,00:01:30,R15,"Sardar Patel Ring Road Flyover",51,25,3,N/A,0
18,00:01:30,R16,"Kudasan-Por Road",47,17,4,GREEN,23
18,00:01:30,R17,"Randesan Road",51,20,0,N/A,0
18,00:01:30,R18,"Mahatma Gandhi Road",44,28,4,GREEN,9
18,00:01:30,R19,"Pandit Dindayal Upadhyay Marg",47,23,2,GREEN,2
18,00:01:30,R20,"Shram Marg",52,18,4,N/A,0
18,00:01:30,R21,"Mansa Road",41,34,8,RED,33
18,00:01:30,R22,"Airport Road",57,17,2,N/A,0
18,00:01:30,R23,"Vaishnodevi Circle",33,43,7,RED,19
18,00:01:30,R24,"Koba Circle",32,49,10,RED,12
18,00:01:30,R25,"Swagat Circle",37,37,10,RED,5
19,00:01:35,R01,"Infocity Flyover",13,99,54,GREEN,33
19,00:01:35,R02,"Infocity Flyover Ramp",10,99,67,N/A,0
19,00:01:35,R03,"GIFT City Road",39,24,3,GREEN,19
19,00:01:35,R04,"Koba - Gandhinagar Highway",15,92,41,GREEN,12
19,00:01:35,R05,"GH Road",18,84,32,GREEN,5
19,00:01:35,R06,"GH-3 Circle",11,99,60,N/A,0
19,00:01:35,R07,"Gandhinagar-Ahmedabad Highway",37,53,16,RED,36
19,00:01:35,R08,"CH Road",27,60,20,RED,29
19,00:01:35,R09,"Sarkhej-Gandhinagar Highway",44,36,9,RED,22
19,00:01:35,R10,"Gandhinagar-Sarkhej Highway",37,44,7,N/A,0
19,00:01:35,R11,"CHH Road",30,53,12,RED,8
19,00:01:35,R12,"Sardar Patel Ring Road",56,24,5,RED,1
19,00:01:35,R13,"Gandhinagar Bypass Road",60,15,4,N/A,0
19,00:01:35,R14,"NH48",63,18,0,N/A,0
19,00:01:35,R15,"Sardar Patel Ring Road Flyover",47,28,6,N/A,0
19,00:01:35,R16,"Kudasan-Por Road",49,22,4,GREEN,18
19,00:01:35,R17,"Randesan Road",54,13,1,N/A,0
19,00:01:35,R18,"Mahatma Gandhi Road",46,28,5,GREEN,4
19,00:01:35,R19,"Pandit Dindayal Upadhyay Marg",44,25,3,RED,42
19,00:01:35,R20,"Shram Marg",47,15,2,N/A,0
19,00:01:35,R21,"Mansa Road",38,36,7,RED,28
19,00:01:35,R22,"Airport Road",56,17,3,N/A,0
19,00:01:35,R23,"Vaishnodevi Circle",33,42,10,RED,14
19,00:01:35,R24,"Koba Circle",27,49,13,RED,7
19,00:01:35,R25,"Swagat Circle",39,37,4,GREEN,45
20,00:01:40,R01,"Infocity Flyover",16,98,53,GREEN,28
20,00:01:40,R02,"Infocity Flyover Ramp",9,99,68,N/A,0
20,00:01:40,R03,"GIFT City Road",37,32,5,GREEN,14
20,00:01:40,R04,"Koba - Gandhinagar Highway",18,94,42,GREEN,7
20,00:01:40,R05,"GH Road",22,86,37,YELLOW,3
20,00:01:40,R06,"GH-3 Circle",10,99,59,N/A,0
20,00:01:40,R07,"Gandhinagar-Ahmedabad Highway",33,54,15,RED,31
20,00:01:40,R08,"CH Road",25,62,16,RED,24
20,00:01:40,R09,"Sarkhej-Gandhinagar Highway",40,41,9,RED,17
20,00:01:40,R10,"Gandhinagar-Sarkhej Highway",38,40,11,N/A,0
20,00:01:40,R11,"CHH Road",30,55,14,RED,3
20,00:01:40,R12,"Sardar Patel Ring Road",56,23,5,GREEN,41
20,00:01:40,R13,"Gandhinagar Bypass Road",59,17,5,N/A,0
20,00:01:40,R14,"NH48",65,12,0,N/A,0
20,00:01:40,R15,"Sardar Patel Ring Road Flyover",48,21,2,N/A,0
20,00:01:40,R16,"Kudasan-Por Road",50,18,1,GREEN,13
20,00:01:40,R17,"Randesan Road",50,21,0,N/A,0
20,00:01:40,R18,"Mahatma Gandhi Road",42,28,8,YELLOW,2
20,00:01:40,R19,"Pandit Dindayal Upadhyay Marg",46,27,2,RED,37
20,00:01:40,R20,"Shram Marg",51,23,1,N/A,0
20,00:01:40,R21,"Mansa Road",40,36,5,RED,23
20,00:01:40,R22,"Airport Road",56,21,2,N/A,0
20,00:01:40,R23,"Vaishnodevi Circle",32,40,10,RED,9
20,00:01:40,R24,"Koba Circle",30,52,12,RED,2
20,00:01:40,R25,"Swagat Circle",36,37,8,GREEN,40
21,00:01:45,R01,"Infocity Flyover",11,99,54,GREEN,23
21,00:01:45,R02,"Infocity Flyover Ramp",7,99,70,N/A,0
21,00:01:45,R03,"GIFT City Road",39,31,5,GREEN,9
21,00:01:45,R04,"Koba - Gandhinagar Highway",15,91,40,GREEN,2
21,00:01:45,R05,"GH Road",22,88,35,RED,40
21,00:01:45,R06,"GH-3 Circle",13,99,55,N/A,0
21,00:01:45,R07,"Gandhinagar-Ahmedabad Highway",35,54,13,RED,26
21,00:01:45,R08,"CH Road",30,57,18,RED,19
21,00:01:45,R09,"Sarkhej-Gandhinagar Highway",44,42,8,RED,12
21,00:01:45,R10,"Gandhinagar-Sarkhej Highway",43,44,11,N/A,0
21,00:01:45,R11,"CHH Road",27,56,14,GREEN,43
21,00:01:45,R12,"Sardar Patel Ring Road",54,23,3,GREEN,36
21,00:01:45,R13,"Gandhinagar Bypass Road",58,20,1,N/A,0
21,00:01:45,R14,"NH48",65,14,0,N/A,0
21,00:01:45,R15,"Sardar Patel Ring Road Flyover",51,24,6,N/A,0
21,00:01:45,R16,"Kudasan-Por Road",49,21,4,GREEN,8
21,00:01:45,R17,"Randesan Road",51,14,4,N/A,0
21,00:01:45,R18,"Mahatma Gandhi Road",44,28,2,RED,39
21,00:01:45,R19,"Pandit Dindayal Upadhyay Marg",43,24,6,RED,32
21,00:01:45,R20,"Shram Marg",47,22,0,N/A,0
21,00:01:45,R21,"Mansa Road",39,33,8,RED,18
21,00:01:45,R22,"Airport Road",56,23,1,N/A,0
21,00:01:45,R23,"Vaishnodevi Circle",35,38,9,RED,4
21,00:01:45,R24,"Koba Circle",27,45,10,GREEN,42
21,00:01:45,R25,"Swagat Circle",40,37,5,GREEN,35
22,00:01:50,R01,"Infocity Flyover",12,99,55,GREEN,18
22,00:01:50,R02,"Infocity Flyover Ramp",11,99,69,N/A,0
22,00:01:50,R03,"GIFT City Road",36,24,5,GREEN,4
22,00:01:50,R04,"Koba - Gandhinagar Highway",18,95,43,RED,42
22,00:01:50,R05,"GH Road",19,86,34,RED,35
22,00:01:50,R06,"GH-3 Circle",13,99,56,N/A,0
22,00:01:50,R07,"Gandhinagar-Ahmedabad Highway",34,54,15,RED,21
22,00:01:50,R08,"CH Road",28,62,21,RED,14
22,00:01:50,R09,"Sarkhej-Gandhinagar Highway",42,42,5,RED,7
22,00:01:50,R10,"Gandhinagar-Sarkhej Highway",38,43,7,N/A,0
22,00:01:50,R11,"CHH Road",30,53,9,GREEN,38
22,00:01:50,R12,"Sardar Patel Ring Road",52,26,3,GREEN,31
22,00:01:50,R13,"Gandhinagar Bypass Road",59,16,2,N/A,0
22,00:01:50,R14,"NH48",67,11,0,N/A,0
22,00:01:50,R15,"Sardar Patel Ring Road Flyover",50,27,5,N/A,0
22,00:01:50,R16,"Kudasan-Por Road",51,21,2,GREEN,3
22,00:01:50,R17,"Randesan Road",52,18,1,N/A,0
22,00:01:50,R18,"Mahatma Gandhi Road",45,33,2,RED,34
22,00:01:50,R19,"Pandit Dindayal Upadhyay Marg",46,27,2,RED,27
22,00:01:50,R20,"Shram Marg",50,16,4,N/A,0
22,00:01:50,R21,"Mansa Road",41,33,8,RED,13
22,00:01:50,R22,"Airport Road",56,16,0,N/A,0
22,00:01:50,R23,"Vaishnodevi Circle",36,45,6,GREEN,44
22,00:01:50,R24,"Koba Circle",28,44,14,GREEN,37
22,00:01:50,R25,"Swagat Circle",39,38,9,GREEN,30
23,00:01:55,R01,"Infocity Flyover",16,99,53,GREEN,13
23,00:01:55,R02,"Infocity Flyover Ramp",10,99,67,N/A,0
23,00:01:55,R03,"GIFT City Road",36,27,5,YELLOW,2
23,00:01:55,R04,"Koba - Gandhinagar Highway",17,91,43,RED,37
23,00:01:55,R05,"GH Road",17,88,34,RED,30
23,00:01:55,R06,"GH-3 Circle",10,99,58,N/A,0
23,00:01:55,R07,"Gandhinagar-Ahmedabad Highway",35,49,16,RED,16
23,00:01:55,R08,"CH Road",29,59,16,RED,9
23,00:01:55,R09,"Sarkhej-Gandhinagar Highway",43,36,5,RED,2
23,00:01:55,R10,"Gandhinagar-Sarkhej Highway",39,38,10,N/A,0
23,00:01:55,R11,"CHH Road",28,55,13,GREEN,33
23,00:01:55,R12,"Sardar Patel Ring Road",58,18,4,GREEN,26
23,00:01:55,R13,"Gandhinagar Bypass Road",58,14,3,N/A,0
23,00:01:55,R14,"NH48",67,19,2,N/A,0
23,00:01:55,R15,"Sardar Patel Ring Road Flyover",50,26,4,N/A,0
23,00:01:55,R16,"Kudasan-Por Road",50,21,1,YELLOW,1
23,00:01:55,R17,"Randesan Road",54,15,1,N/A,0
23,00:01:55,R18,"Mahatma Gandhi Road",44,33,3,RED,29
23,00:01:55,R19,"Pandit Dindayal Upadhyay Marg",45,24,5,RED,22
23,00:01:55,R20,"Shram Marg",51,20,3,N/A,0
23,00:01:55,R21,"Mansa Road",42,30,8,RED,8
23,00:01:55,R22,"Airport Road",52,18,2,N/A,0
23,00:01:55,R23,"Vaishnodevi Circle",33,42,10,GREEN,39
23,00:01:55,R24,"Koba Circle",32,44,9,GREEN,32
23,00:01:55,R25,"Swagat Circle",38,36,4,GREEN,25
24,00:02:00,R01,"Infocity Flyover",15,99,52,GREEN,8
24,00:02:00,R02,"Infocity Flyover Ramp",10,99,71,N/A,0
24,00:02:00,R03,"GIFT City Road",37,30,7,RED,39
24,00:02:00,R04,"Koba - Gandhinagar Highway",13,91,45,RED,32
24,00:02:00,R05,"GH Road",19,90,34,RED,25
24,00:02:00,R06,"GH-3 Circle",12,99,61,N/A,0
24,00:02:00,R07,"Gandhinagar-Ahmedabad Highway",34,49,11,RED,11
24,00:02:00,R08,"CH Road",26,59,20,RED,4
24,00:02:00,R09,"Sarkhej-Gandhinagar Highway",39,37,10,GREEN,42
24,00:02:00,R10,"Gandhinagar-Sarkhej Highway",42,38,12,N/A,0
24,00:02:00,R11,"CHH Road",32,51,12,GREEN,28
24,00:02:00,R12,"Sardar Patel Ring Road",53,22,1,GREEN,21
24,00:02:00,R13,"Gandhinagar Bypass Road",58,20,3,N/A,0
24,00:02:00,R14,"NH48",64,13,3,N/A,0
24,00:02:00,R15,"Sardar Patel Ring Road Flyover",50,24,5,N/A,0
24,00:02:00,R16,"Kudasan-Por Road",50,21,5,RED,38
24,00:02:00,R17,"Randesan Road",52,19,0,N/A,0
24,00:02:00,R18,"Mahatma Gandhi Road",42,32,5,RED,24
24,00:02:00,R19,"Pandit Dindayal Upadhyay Marg",46,22,7,RED,17
24,00:02:00,R20,"Shram Marg",48,22,0,N/A,0
24,00:02:00,R21,"Mansa Road",38,32,7,RED,3
24,00:02:00,R22,"Airport Road",54,20,0,N/A,0
24,00:02:00,R23,"Vaishnodevi Circle",33,46,11,GREEN,34
24,00:02:00,R24,"Koba Circle",28,48,9,GREEN,27
24,00:02:00,R25,"Swagat Circle",38,34,8,GREEN,20
25,00:02:05,R01,"Infocity Flyover",15,99,53,GREEN,3
25,00:02:05,R02,"Infocity Flyover Ramp",9,99,71,N/A,0
25,00:02:05,R03,"GIFT City Road",38,29,8,RED,34
25,00:02:05,R04,"Koba - Gandhinagar Highway",16,98,42,RED,27
25,00:02:05,R05,"GH Road",17,84,36,RED,20
25,00:02:05,R06,"GH-3 Circle",11,99,57,N/A,0
25,00:02:05,R07,"Gandhinagar-Ahmedabad Highway",33,50,16,RED,6
25,00:02:05,R08,"CH Road",30,61,21,GREEN,44
25,00:02:05,R09,"Sarkhej-Gandhinagar Highway",40,34,8,GREEN,37
25,00:02:05,R10,"Gandhinagar-Sarkhej Highway",40,40,6,N/A,0
25,00:02:05,R11,"CHH Road",30,58,13,GREEN,23
25,00:02:05,R12,"Sardar Patel Ring Road",52,25,6,GREEN,16
25,00:02:05,R13,"Gandhinagar Bypass Road",62,17,1,N/A,0
25,00:02:05,R14,"NH48",67,12,3,N/A,0
25,00:02:05,R15,"Sardar Patel Ring Road Flyover",48,26,5,N/A,0
25,00:02:05,R16,"Kudasan-Por Road",46,22,4,RED,33
25,00:02:05,R17,"Randesan Road",53,20,1,N/A,0
25,00:02:05,R18,"Mahatma Gandhi Road",44,30,6,RED,19
25,00:02:05,R19,"Pandit Dindayal Upadhyay Marg",46,22,6,RED,12
25,00:02:05,R20,"Shram Marg",52,23,2,N/A,0
25,00:02:05,R21,"Mansa Road",38,35,6,GREEN,43
25,00:02:05,R22,"Airport Road",53,17,0,N/A,0
25,00:02:05,R23,"Vaishnodevi Circle",37,40,9,GREEN,29
25,00:02:05,R24,"Koba Circle",33,45,10,GREEN,22
25,00:02:05,R25,"Swagat Circle",36,40,7,GREEN,15
26,00:02:10,R01,"Infocity Flyover",11,99,54,YELLOW,1
26,00:02:10,R02,"Infocity Flyover Ramp",9,99,69,N/A,0
26,00:02:10,R03,"GIFT City Road",35,30,5,RED,29
26,00:02:10,R04,"Koba - Gandhinagar Highway",13,93,42,RED,22
26,00:02:10,R05,"GH Road",22,91,36,RED,15
26,00:02:10,R06,"GH-3 Circle",12,99,56,N/A,0
26,00:02:10,R07,"Gandhinagar-Ahmedabad Highway",38,48,16,RED,1
26,00:02:10,R08,"CH Road",26,60,18,GREEN,39
26,00:02:10,R09,"Sarkhej-Gandhinagar Highway",42,40,9,GREEN,32
26,00:02:10,R10,"Gandhinagar-Sarkhej Highway",39,41,7,N/A,0
26,00:02:10,R11,"CHH Road",30,54,14,GREEN,18
26,00:02:10,R12,"Sardar Patel Ring Road",57,20,1,GREEN,11
26,00:02:10,R13,"Gandhinagar Bypass Road",58,21,0,N/A,0
26,00:02:10,R14,"NH48",65,13,3,N/A,0
26,00:02:10,R15,"Sardar Patel Ring Road Flyover",49,26,4,N/A,0
26,00:02:10,R16,"Kudasan-Por Road",48,19,4,RED,28
26,00:02:10,R17,"Randesan Road",52,15,5,N/A,0
26,00:02:10,R18,"Mahatma Gandhi Road",44,26,6,RED,14
26,00:02:10,R19,"Pandit Dindayal Upadhyay Marg",49,23,2,RED,7
26,00:02:10,R20,"Shram Marg",49,19,4,N/A,0
26,00:02:10,R21,"Mansa Road",43,30,9,GREEN,38
26,00:02:10,R22,"Airport Road",53,23,1,N/A,0
26,00:02:10,R23,"Vaishnodevi Circle",35,44,10,GREEN,24
26,00:02:10,R24,"Koba Circle",30,47,12,GREEN,17
26,00:02:10,R25,"Swagat Circle",40,32,4,GREEN,10
27,00:02:15,R01,"Infocity Flyover",14,99,53,RED,38
27,00:02:15,R02,"Infocity Flyover Ramp",6,99,70,N/A,0
27,00:02:15,R03,"GIFT City Road",35,27,7,RED,24
27,00:02:15,R04,"Koba - Gandhinagar Highway",13,98,45,RED,17
27,00:02:15,R05,"GH Road",19,91,35,RED,10
27,00:02:15,R06,"GH-3 Circle",12,99,60,N/A,0
27,00:02:15,R07,"Gandhinagar-Ahmedabad Highway",32,56,14,GREEN,41
27,00:02:15,R08,"CH Road",30,58,16,GREEN,34
27,00:02:15,R09,"Sarkhej-Gandhinagar Highway",40,39,6,GREEN,27
27,00:02:15,R10,"Gandhinagar-Sarkhej Highway",41,43,9,N/A,0
27,00:02:15,R11,"CHH Road",30,54,11,GREEN,13
27,00:02:15,R12,"Sardar Patel Ring Road",56,21,1,GREEN,6
27,00:02:15,R13,"Gandhinagar Bypass Road",58,18,1,N/A,0
27,00:02:15,R14,"NH48",63,13,1,N/A,0
27,00:02:15,R15,"Sardar Patel Ring Road Flyover",52,27,5,N/A,0
27,00:02:15,R16,"Kudasan-Por Road",51,17,3,RED,23
27,00:02:15,R17,"Randesan Road",51,14,2,N/A,0
27,00:02:15,R18,"Mahatma Gandhi Road",44,30,7,RED,9
27,00:02:15,R19,"Pandit Dindayal Upadhyay Marg",47,28,1,RED,2
27,00:02:15,R20,"Shram Marg",50,17,5,N/A,0
27,00:02:15,R21,"Mansa Road",42,29,8,GREEN,33
27,00:02:15,R22,"Airport Road",54,19,0,N/A,0
27,00:02:15,R23,"Vaishnodevi Circle",36,43,6,GREEN,19
27,00:02:15,R24,"Koba Circle",28,47,9,GREEN,12
27,00:02:15,R25,"Swagat Circle",35,34,9,GREEN,5
28,00:02:20,R01,"Infocity Flyover",14,99,54,RED,33
28,00:02:20,R02,"Infocity Flyover Ramp",11,99,70,N/A,0
28,00:02:20,R03,"GIFT City Road",37,26,3,RED,19
28,00:02:20,R04,"Koba - Gandhinagar Highway",13,94,45,RED,12
28,00:02:20,R05,"GH Road",21,89,36,RED,5
28,00:02:20,R06,"GH-3 Circle",8,99,58,N/A,0
28,00:02:20,R07,"Gandhinagar-Ahmedabad Highway",33,51,13,GREEN,36
28,00:02:20,R08,"CH Road",25,60,15,GREEN,29
28,00:02:20,R09,"Sarkhej-Gandhinagar Highway",39,37,8,GREEN,22
28,00:02:20,R10,"Gandhinagar-Sarkhej Highway",40,40,11,N/A,0
28,00:02:20,R11,"CHH Road",33,55,10,GREEN,8
28,00:02:20,R12,"Sardar Patel Ring Road",55,24,3,GREEN,1
28,00:02:20,R13,"Gandhinagar Bypass Road",59,14,5,N/A,0
28,00:02:20,R14,"NH48",66,15,3,N/A,0
28,00:02:20,R15,"Sardar Patel Ring Road Flyover",49,22,6,N/A,0
28,00:02:20,R16,"Kudasan-Por Road",49,23,1,RED,18
28,00:02:20,R17,"Randesan Road",53,15,2,N/A,0
28,00:02:20,R18,"Mahatma Gandhi Road",44,32,5,RED,4
28,00:02:20,R19,"Pandit Dindayal Upadhyay Marg",48,25,2,GREEN,42
28,00:02:20,R20,"Shram Marg",48,16,4,N/A,0
28,00:02:20,R21,"Mansa Road",37,36,8,GREEN,28
28,00:02:20,R22,"Airport Road",58,19,2,N/A,0
28,00:02:20,R23,"Vaishnodevi Circle",37,39,10,GREEN,14
28,00:02:20,R24,"Koba Circle",30,45,10,GREEN,7
28,00:02:20,R25,"Swagat Circle",37,38,8,YELLOW,3
29,00:02:25,R01,"Infocity Flyover",14,99,54,RED,28
29,00:02:25,R02,"Infocity Flyover Ramp",9,99,70,N/A,0
29,00:02:25,R03,"GIFT City Road",36,31,4,RED,14
29,00:02:25,R04,"Koba - Gandhinagar Highway",15,95,45,RED,7
29,00:02:25,R05,"GH Road",18,93,36,GREEN,45
29,00:02:25,R06,"GH-3 Circle",10,99,58,N/A,0
29,00:02:25,R07,"Gandhinagar-Ahmedabad Highway",36,50,13,GREEN,31
29,00:02:25,R08,"CH Road",26,58,18,GREEN,24
29,00:02:25,R09,"Sarkhej-Gandhinagar Highway",43,35,9,GREEN,17
29,00:02:25,R10,"Gandhinagar-Sarkhej Highway",37,41,8,N/A,0
29,00:02:25,R11,"CHH Road",28,54,10,GREEN,3
29,00:02:25,R12,"Sardar Patel Ring Road",54,19,5,RED,41
29,00:02:25,R13,"Gandhinagar Bypass Road",59,14,4,N/A,0
29,00:02:25,R14,"NH48",68,15,0,N/A,0
29,00:02:25,R15,"Sardar Patel Ring Road Flyover",48,23,7,N/A,0
29,00:02:25,R16,"Kudasan-Por Road",47,22,3,RED,13
29,00:02:25,R17,"Randesan Road",50,17,0,N/A,0
29,00:02:25,R18,"Mahatma Gandhi Road",42,33,6,GREEN,44
29,00:02:25,R19,"Pandit Dindayal Upadhyay Marg",44,27,1,GREEN,37
29,00:02:25,R20,"Shram Marg",48,16,0,N/A,0
29,00:02:25,R21,"Mansa Road",41,36,8,GREEN,23
29,00:02:25,R22,"Airport Road",57,20,1,N/A,0
29,00:02:25,R23,"Vaishnodevi Circle",35,44,9,GREEN,9
29,00:02:25,R24,"Koba Circle",28,45,14,GREEN,2
29,00:02:25,R25,"Swagat Circle",38,33,8,RED,40
30,00:02:30,R01,"Infocity Flyover",12,99,56,RED,23
30,00:02:30,R02,"Infocity Flyover Ramp",12,99,72,N/A,0
30,00:02:30,R03,"GIFT City Road",35,25,6,RED,9
30,00:02:30,R04,"Koba - Gandhinagar Highway",16,99,45,RED,2
30,00:02:30,R05,"GH Road",18,87,34,GREEN,40
30,00:02:30,R06,"GH-3 Circle",10,99,57,N/A,0
30,00:02:30,R07,"Gandhinagar-Ahmedabad Highway",33,53,14,GREEN,26
30,00:02:30,R08,"CH Road",30,60,16,GREEN,19
30,00:02:30,R09,"Sarkhej-Gandhinagar Highway",43,35,10,GREEN,12
30,00:02:30,R10,"Gandhinagar-Sarkhej Highway",39,38,11,N/A,0
30,00:02:30,R11,"CHH Road",31,52,12,YELLOW,1
30,00:02:30,R12,"Sardar Patel Ring Road",58,24,1,RED,36
30,00:02:30,R13,"Gandhinagar Bypass Road",59,22,5,N/A,0
30,00:02:30,R14,"NH48",63,12,4,N/A,0
30,00:02:30,R15,"Sardar Patel Ring Road Flyover",52,28,5,N/A,0
30,00:02:30,R16,"Kudasan-Por Road",50,22,6,RED,8
30,00:02:30,R17,"Randesan Road",55,15,3,N/A,0
30,00:02:30,R18,"Mahatma Gandhi Road",41,33,4,GREEN,39
30,00:02:30,R19,"Pandit Dindayal Upadhyay Marg",47,28,7,GREEN,32
30,00:02:30,R20,"Shram Marg",50,20,3,N/A,0
30,00:02:30,R21,"Mansa Road",43,32,4,GREEN,18
30,00:02:30,R22,"Airport Road",54,20,0,N/A,0
30,00:02:30,R23,"Vaishnodevi Circle",33,38,7,GREEN,4
30,00:02:30,R24,"Koba Circle",27,49,11,RED,42
30,00:02:30,R25,"Swagat Circle",39,39,10,RED,35
31,00:02:35,R01,"Infocity Flyover",11,99,57,RED,18
31,00:02:35,R02,"Infocity Flyover Ramp",6,99,71,N/A,0
31,00:02:35,R03,"GIFT City Road",41,30,4,RED,4
31,00:02:35,R04,"Koba - Gandhinagar Highway",17,98,45,GREEN,42
31,00:02:35,R05,"GH Road",16,86,33,GREEN,35
31,00:02:35,R06,"GH-3 Circle",10,99,63,N/A,0
31,00:02:35,R07,"Gandhinagar-Ahmedabad Highway",37,48,15,GREEN,21
31,00:02:35,R08,"CH Road",30,58,17,GREEN,14
31,00:02:35,R09,"Sarkhej-Gandhinagar Highway",42,41,5,GREEN,7
31,00:02:35,R10,"Gandhinagar-Sarkhej Highway",43,37,10,N/A,0
31,00:02:35,R11,"CHH Road",32,57,12,RED,38
31,00:02:35,R12,"Sardar Patel Ring Road",53,24,2,RED,31
31,00:02:35,R13,"Gandhinagar Bypass Road",60,17,1,N/A,0
31,00:02:35,R14,"NH48",66,13,0,N/A,0
31,00:02:35,R15,"Sardar Patel Ring Road Flyover",50,22,4,N/A,0
31,00:02:35,R16,"Kudasan-Por Road",48,21,5,RED,3
31,00:02:35,R17,"Randesan Road",54,14,5,N/A,0
31,00:02:35,R18,"Mahatma Gandhi Road",42,30,8,GREEN,34
31,00:02:35,R19,"Pandit Dindayal Upadhyay Marg",45,24,7,GREEN,27
31,00:02:35,R20,"Shram Marg",51,20,4,N/A,0
31,00:02:35,R21,"Mansa Road",38,30,7,GREEN,13
31,00:02:35,R22,"Airport Road",53,24,3,N/A,0
